scenario,seed,N,status_code,status_name,energy_total,raw_objective,penE_total,qterm_total_signed,mip_gap,runtime_sec,gurobi_runtime_sec,Rmin,affordability_enabled,is_feasible,energy_decomp_error,index_map_file,qubo_file,enforce_onehot
S1_cost_only,1016,20,2,OPTIMAL,-1371853.3393612942,-1373.2128579055661,0.0,-1370480.1265033884,0.0,0.006799600000000017,0.006000041961669922,2,False,True,1.6971977759828952e-16,index_map_S1_cost_only_N20.json,qubo_Q_S1_cost_only_N20.npz,True
S1_cost_only,1016,30,2,OPTIMAL,-4255199.308946212,1474.9830839213632,0.0,-4256674.292030133,0.0,0.007236100000000023,0.00800013542175293,3,False,True,0.0,index_map_S1_cost_only_N30.json,qubo_Q_S1_cost_only_N30.npz,True
S1_cost_only,1016,40,2,OPTIMAL,-9808012.841878591,-378.52583758404967,0.0,-9807634.316041008,0.0,0.011714499999999961,0.012000083923339844,4,False,True,0.0,index_map_S1_cost_only_N40.json,qubo_Q_S1_cost_only_N40.npz,True
S1_cost_only,1016,50,2,OPTIMAL,-19601607.797568843,415.60364218436916,0.0,-19602023.40121103,0.0,0.027137500000000037,0.026000022888183594,5,False,True,1.9005024164007383e-16,index_map_S1_cost_only_N50.json,qubo_Q_S1_cost_only_N50.npz,True
S2_risk_adjusted,1016,20,2,OPTIMAL,-1038093.1934531286,332386.93305025995,0.0,-1370480.1265033884,0.0,0.005261899999999986,0.004999876022338867,2,False,True,1.1214342080376154e-16,index_map_S2_risk_adjusted_N20.json,qubo_Q_S2_risk_adjusted_N20.npz,True
S2_risk_adjusted,1016,30,2,OPTIMAL,-3498619.9297768595,332386.93305025995,425667.42920301337,-3831006.8628271203,0.0,0.005535400000000024,0.004999876022338867,3,False,False,2.661971272412199e-16,index_map_S2_risk_adjusted_N30.json,qubo_Q_S2_risk_adjusted_N30.npz,True
S2_risk_adjusted,1016,40,2,OPTIMAL,-8973519.436892549,834114.8791484603,0.0,-9807634.316041008,0.0,0.01143820000000001,0.010999917984008789,4,False,True,2.0757130603329643e-16,index_map_S2_risk_adjusted_N40.json,qubo_Q_S2_risk_adjusted_N40.npz,True
S2_risk_adjusted,1016,50,2,OPTIMAL,-18476664.15534066,1125359.245870366,0.0,-19602023.40121103,0.0,0.015588600000000008,0.014999866485595703,5,False,True,2.016213677502561e-16,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S3_tight_regulation,1016,20,2,OPTIMAL,-2738586.1013072724,2374.151699504755,0.0,-2740960.2530067773,0.0,0.008251799999999976,0.00800013542175293,3,False,True,0.0,index_map_S3_tight_regulation_N20.json,qubo_Q_S3_tight_regulation_N20.npz,True
S3_tight_regulation,1016,30,2,OPTIMAL,-7231123.948809895,5222.347641331684,0.0,-7236346.296451227,0.0,0.005076799999999992,0.003999948501586914,4,False,True,0.0,index_map_S3_tight_regulation_N30.json,qubo_Q_S3_tight_regulation_N30.npz,True
S3_tight_regulation,1016,40,2,OPTIMAL,-21339810.594368774,6217.034661653201,0.0,-21346027.629030425,0.0,0.005848900000000046,0.006000041961669922,6,False,True,1.7456997952198118e-16,index_map_S3_tight_regulation_N40.json,qubo_Q_S3_tight_regulation_N40.npz,True
S3_tight_regulation,1016,50,2,OPTIMAL,-37689682.70986187,6516.138620885969,0.0,-37696198.84848275,0.0,0.012215099999999979,0.011999845504760742,7,False,True,0.0,index_map_S3_tight_regulation_N50.json,qubo_Q_S3_tight_regulation_N50.npz,True
S4_affordability,1016,20,2,OPTIMAL,-1371353.3393612942,-873.2128579055662,0.0,-1370480.1265033884,0.0,0.006270999999999971,0.006000041961669922,2,True,True,1.6978165799509422e-16,index_map_S4_affordability_N20.json,qubo_Q_S4_affordability_N20.npz,True
S4_affordability,1016,30,2,OPTIMAL,-4254699.308946212,1974.9830839213632,0.0,-4256674.292030133,0.0,0.007812600000000003,0.006999969482421875,3,True,True,0.0,index_map_S4_affordability_N30.json,qubo_Q_S4_affordability_N30.npz,True
S4_affordability,1016,40,2,OPTIMAL,-9807512.841878591,121.47416241595033,0.0,-9807634.316041008,0.0,0.013405200000000006,0.013000011444091797,4,True,True,0.0,index_map_S4_affordability_N40.json,qubo_Q_S4_affordability_N40.npz,True
S4_affordability,1016,50,2,OPTIMAL,-19601107.797568843,915.6036421843692,0.0,-19602023.40121103,0.0,0.027939400000000003,0.0280001163482666,5,True,True,1.9005508958651653e-16,index_map_S4_affordability_N50.json,qubo_Q_S4_affordability_N50.npz,True
